item_id,raw_asin,count
28029,B0082E9K7U,68
30008,B0098F5W0Q,68
15588,B0039BPG1A,66
28655,B008DWCRQW,66
5926,B000MX48VM,66
20754,B004NY9UV4,66
28493,B008AST7R6,66
24381,B005QCDY50,65
29273,B008R7EVE4,65
26123,B0071BTJPI,65
9861,B001F7AHOG,65
28341,B0087NZ31S,65
23041,B005C31HC0,64
23106,B005CT56F8,64
1118,B00007M1TZ,64
13057,B002J9HBIO,64
695,B000067RT6,64
19044,B00483WRZ6,63
27048,B007KEZMX4,63
23082,B005CLPP8E,63
21144,B004RKQM8I,63
35916,B0000C321X,63
26058,B006ZP8UOW,62
36523,B0008EOEPK,62
12193,B0027VT6V4,62
37896,B000O32MLI,62
4607,B000FBK3QK,62
5486,B000JNQSIQ,62
26964,B007IV7KRU,62
47793,B006PGGJOE,62
2786,B000652M6Y,61
26676,B007BJHETS,61
29590,B00902SFC4,61
19451,B004CLYEDC,61
2173,B00020S7XK,61
13896,B002RM08RE,61
22771,B0057OCDQS,60
24946,B0062IPIPQ,60
32053,B00B46XUQU,60
46810,B005LERHD8,60
37554,B000J6ZYL0,59
22336,B0052YFYFK,59
11425,B001TH7T2U,58
3581,B0009Y7APU,58
20018,B004HHICKC,58
18604,B0043WJRRS,58
32686,B00BT7RAPG,58
26292,B0074FGLUM,58
30107,B009A5204K,58
18000,B003ZSP0WW,57
27219,B007OY5V68,57
17769,B003XU6H8I,57
14263,B002V8C3W2,57
36365,B0007CKMA4,57
18011,B003ZUIHY8,57
26212,B0073FE1F0,56
19887,B004GUT1QO,56
13863,B002R5AM7C,56
29361,B008THTWIW,56
3638,B000A6PPOK,56
550,B00005T3G0,56
31846,B00AWKC0EC,56
26615,B007B31IAK,56
7526,B000WYVBR0,55
14306,B002VPE1Q6,55
20956,B004Q3R9AQ,55
11480,B001TOD7ME,55
27262,B007PJ4P4G,54
25744,B006QB1RPY,54
46254,B005CSNTJY,54
14308,B002VPE1WK,54
32587,B00BOHNYTW,53
11603,B001UEBN42,53
44731,B004M6XUI2,53
15059,B0035ERKYW,53
31847,B00AWKC0JM,53
45567,B0051U15E4,53
8195,B0013FRNKG,52
23448,B005FVNGRI,52
32754,B00BWF5U0M,52
12467,B002BH3I9U,51
23179,B005DIBHA6,51
12926,B002HWRJBM,51
26262,B00746W3HG,51
23246,B005DSPLDA,51
36483,B0007YVP1W,51
33030,B00CD8ADKO,50
15889,B003CJTQJC,50
7790,B00109Y2DQ,50
23717,B005I6EU48,50
29951,B0096YOQRY,50
4459,B000EVSLRO,50
31552,B00AJHDZSI,50
22885,B0058UUR6E,50
1064,B00007E7JU,50
19454,B004CLYEH8,49
17384,B003UE52ME,49
2296,B00029U1DK,49
28811,B008H9BXMK,49
1941,B00017LSPI,49
17470,B003VAGXWK,49
45977,B0058XIMMM,49
7725,B000Z80ICM,48
3799,B000B9RI14,48
33574,B00D5Q75RC,48
34978,B00G4UQ6U8,48
25836,B006TT91TW,48
37091,B000FBO0DM,48
20660,B004N6259G,47
24696,B005X1Y7I2,47
17484,B003VANO7C,47
3289,B00081A2KY,47
11423,B001TH7GVE,47
9864,B001F7AJKI,47
14995,B0034XRDUA,47
16060,B003DZ165W,47
37607,B000KD44G8,46
14110,B002TLTGM6,46
33989,B00DVFLJDS,46
17472,B003VAHYNC,46
27295,B007PRHNHO,46
16305,B003FVVMS0,46
23922,B005KDYBIO,46
14307,B002VPE1QG,46
47245,B005ZEWGSA,46
1062,B00007E7C8,46
24979,B0063705PE,45
20461,B004LSNF04,45
29984,B0097CZHAU,45
9922,B001FA1O18,45
30853,B009USAJCC,45
29966,B0097BEDOC,45
38854,B0011D2FL2,45
13996,B002SGATH8,45
6661,B000RHZJN4,45
39764,B001FOR2CY,45
39381,B0019MPRJW,45
37312,B000GOVRDE,45
29981,B0097CXWUW,44
19452,B004CLYEE6,44
41518,B002RADHJC,44
1691,B0000BZL1P,44
1615,B0000AI0N1,44
37645,B000KKTPD8,44
35885,B0000ANHST,44
39032,B0013KDS96,44
5083,B000HKGK8Y,43
41273,B002L9AL84,43
5290,B000IF51UQ,43
40844,B002APTA9K,43
3098,B0007MXZB2,43
21656,B004W2JKWG,43
45025,B004RKJGCW,43
17471,B003VAGXZC,42
17950,B003ZBZ64Q,42
26029,B006ZBWV0K,42
26316,B00752QXZ2,42
20636,B004MSQZUU,42
39857,B001H0F2ZA,42
28382,B0088LYCZC,42
23665,B005HSG31K,42
41478,B002Q8AJSM,41
29969,B0097BEF1S,41
25501,B006JH8T3S,41
17702,B003XE3X8Q,41
24378,B005QBK5V2,41
14558,B002ZIN9DU,41
36337,B00075ZYRW,41
16300,B003FVJYF8,41
31727,B00ARB5FLQ,41
20903,B004PEIG12,41
28010,B00829THEG,41
48360,B0076R6KY0,41
20503,B004M5H660,40
12533,B002C7481G,40
5033,B000HDJT4S,40
31702,B00AQRUW4Q,40
14225,B002UT42UI,40
22452,B0054JJ0QW,40
21094,B004R7A9NU,40
9921,B001FA1O0O,40
22772,B0057ODG6Y,40
10148,B001GTT0VO,40
29967,B0097BEECI,40
20790,B004OB0EBQ,40
27774,B007YKUWN4,40
41919,B0031U0PO2,40
7077,B000V1MLBE,39
20469,B004LTEUDO,39
18042,B003ZX8B2S,39
42923,B003NX87U6,39
11118,B001QTXKB0,39
24268,B005ONMDYE,39
41955,B0032OU5DI,39
34192,B00E98O7GC,39
16169,B003ELVLKU,39
12658,B002DPUUKK,39
18363,B004286VMW,39
11623,B001UI2FPE,39
16764,B003LVZO8S,39
44230,B004EZG9X4,39
34105,B00E3W15P0,39
37617,B000KGOHLM,39
35303,B00HFRWWAM,39
43401,B003YJBYIQ,39
30329,B009FUF6DM,38
20242,B004J4VYEY,38
36446,B0007TQ9O0,38
37991,B000P50VWM,38
977,B00006JN3G,38
16439,B003HFCDLY,38
48553,B007DLVLAW,38
21379,B004TIIBMS,38
23828,B005J7YA4G,38
3240,B0007XJSQC,38
36410,B0007QCOTM,38
33765,B00DIFIM36,38
36480,B0007YR8WW,38
25683,B006OBGEHW,37
22181,B00511PS3C,37
21121,B004RDWVUS,37
41443,B002PHLVJA,37
39915,B001IB70JY,37
38948,B0012QM8IS,37
39062,B00147VH8C,37
23670,B005HSG3TC,37
44654,B004L7J7IO,37
20311,B004JWA70I,37
48227,B0072T3QTE,37
8718,B0016OEV7C,37
16368,B003GIJTR8,37
42628,B003G4IM4S,37
32620,B00BQ4F9ZA,37
33900,B00DQZOD8Q,37
40859,B002ATSG8C,37
24409,B005QX7KYU,37
9854,B001F51G16,36
49385,B0083GNLDG,36
28011,B00829THH8,36
43183,B003V4AKH0,36
13107,B002JQNXZC,36
14026,B002SQK2F2,36
23951,B005KOZNBW,36
13886,B002RL875A,36
36715,B000AM9W5W,36
9053,B0019EQ1RW,36
797,B00006B7DA,36
11259,B001RQ2YF0,36
46572,B005GYGD7O,36
30917,B009W8YQ6K,36
30346,B009GF0J2Y,36
31352,B00AAIPT76,36
37758,B000MM8I5U,36
37145,B000FK5R6C,36
44200,B004DNVOVY,36
36289,B0006LMBJ6,36
28417,B0089E5R0W,36
28469,B008ABOJKS,36
17969,B003ZKG10K,35
23504,B005GGTTZ0,35
36175,B0002TOZ1Y,35
8817,B0017JY5FE,35
103,B00001P4ZH,35
2356,B0002CPBWI,35
4591,B000F9YN22,35
29401,B008UHK3KM,35
35872,B00009ZM7Z,35
36739,B000ARB1UQ,35
40350,B001TB5MUM,35
19589,B004E10KFG,35
37796,B000MXIMHI,35
682,B000067RC4,35
29716,B0092KRAVQ,35
46270,B005CSOGD2,35
32421,B00BGA9WK2,35
52980,B00C8YITKO,34
32588,B00BOHNYU6,34
9843,B001F42MKG,34
10652,B001MSU1FS,34
17739,B003XN24GY,34
27106,B007M50PTM,34
10494,B001L1H0SC,34
6789,B000SOQ6KQ,34
5733,B000M2TAN4,34
11681,B001V9LPT4,34
11421,B001TH7GUK,34
843,B00006BBAC,34
36382,B0007LPM3W,34
20613,B004MMEHH4,34
28390,B0088PUEPK,34
34877,B00FSA8VQ2,34
26260,B00746LVOM,34
34695,B00FA4Y7N2,34
5305,B000IJY8DS,34
37659,B000KR3D5W,34
27296,B007PTCFFW,34
39647,B001DKDAVW,34
37762,B000MN8ODU,34
36504,B0008172S4,34
18350,B00426C57O,33
28363,B00884WH74,33
19535,B004D8NZ52,33
17172,B003RRYAXQ,33
34606,B00F3SISYO,33
29408,B008ULPE70,33
27321,B007Q45EF4,33
17715,B003XIJ3MW,33
29489,B008X9ZBVI,33
12940,B002HZW6WQ,33
25853,B006U1YUZE,33
26686,B007BY0MIS,33
36049,B0001ZNZF6,33
163,B00004SABB,33
24176,B005NF5NTK,33
30243,B009D79VH4,33
38110,B000QW6LE6,33
17661,B003WV5DJC,33
6698,B000RQSGYO,33
26955,B007IMPMW4,33
20841,B004OVECU0,33
36543,B0009B3IN6,33
15974,B003D8GAA0,33
26358,B0075SUHKI,33
1078,B00007EDM8,32
4122,B000CRFOMK,32
23985,B005L38VPC,32
15891,B003CJTR82,32
36386,B0007MCUTK,32
39311,B0018OM1TU,32
493,B00005N6KG,32
37639,B000KK0OLA,32
37058,B000F1SCU4,32
18377,B00429N18S,32
30739,B009S2CWX4,32
23069,B005CG2ATQ,32
33973,B00DTZYHX4,32
19152,B0049P6OTI,32
35174,B00GTGETFG,32
20949,B004Q0PT3I,32
33679,B00DBV28TG,32
21848,B004XZHY34,32
37519,B000J26CWE,32
45732,B00550PLV8,32
21209,B004S7Q8CA,32
18289,B0041OSQB6,32
15225,B0036Q7MV0,32
35891,B0000AT7N2,32
30834,B009UEAZ84,32
23958,B005KP473Q,32
40373,B001TR0UZI,32
47686,B006LHM9P0,32
18288,B0041OSQ9I,31
39859,B001H0F3TK,31
25458,B006I5MKZY,31
16178,B003EO1H7E,31
21697,B004WIUDGM,31
28388,B0088PPFP4,31
18566,B0043M668G,31
21145,B004RKQMCY,31
28598,B008CXTX7S,31
9440,B001CHHVCU,31
45462,B004ZFN3QY,31
23635,B005HMO6A6,31
34548,B00F0DD0I6,31
1031,B00006RVPW,31
17727,B003XM1WE0,31
24563,B005U0M9B8,31
9242,B001B077PO,31
30944,B009WU5XUG,31
41915,B0031U0P24,31
19387,B004C3AW40,31
40846,B002APVF70,31
45309,B004WJBZ54,31
34334,B00EL93M3S,31
11386,B001T9NUJE,30
29481,B008X9Z528,30
31285,B00A7PPLP2,30
32763,B00BWL33H8,30
27263,B007PJ4PKK,30
26318,B00752R4PK,30
21390,B004TLH7C0,30
20572,B004MF11MU,30
29404,B008ULPAT2,30
9516,B001D60LG8,30
3868,B000BKJZ9Q,30
9157,B001AAVA08,30
23515,B005GM1Q1O,30
29926,B0096T97OG,30
9119,B0019X20R8,30
40165,B001O9BEHO,30
6780,B000SMVQK8,30
30632,B009OBCAW2,30
25370,B006EKIQYM,30
35834,B000072UMJ,30
30670,B009PK9S90,30
5288,B000IF4788,30
30648,B009OZUPUC,30
33633,B00D856NOG,30
37520,B000J26CZ6,30
39348,B00192PP76,30
28694,B008EQZ25K,30
28693,B008EQYRRY,30
31880,B00AXX0I88,30
7916,B0011NVMO8,29
6092,B000NMFCIA,29
25855,B006U1YVZ8,29
4746,B000FOYMKU,29
29479,B008X9Z3UC,29
13067,B002JCSCYS,29
5629,B000KO0GY6,29
20957,B004Q3R9B0,29
38615,B000WO84Z2,29
3973,B000BTL0OA,29
12470,B002BH3Z8E,29
10752,B001NJ0D0Y,29
10993,B001PIBE8I,29
25339,B006DEBYWU,29
11288,B001S2PPT0,29
24011,B005LFT3GG,29
33487,B00D02AG7C,29
7746,B000ZH98LU,29
7735,B000ZD0CV4,29
7150,B000V7AF8E,29
24137,B005MWMBBM,29
27781,B007YUISN0,29
34592,B00F3F0EIU,29
16470,B003I4FHNA,29
18723,B00452V66G,29
33777,B00DIOALPE,29
1874,B00011KM38,29
41497,B002QRBLUI,29
422,B00005ATMB,29
28014,B00829THVO,29
21893,B004YDUZ22,29
1358,B00009R6TA,29
11991,B0025VKUPW,29
40240,B001Q5QLP6,29
16852,B003MTTJOY,29
15912,B003CP0OT2,29
29483,B008X9Z7N0,28
19444,B004CLYE8C,28
27663,B007WAWHD4,28
37234,B000GAYQKY,28
8953,B0018O9JIG,28
16814,B003M8HWDA,28
37397,B000HDJT6Q,28
23450,B005FVNHBI,28
27334,B007Q8GOGI,28
29040,B008MF3X9K,28
37373,B000H8250S,28
1683,B0000BVYTV,28
28204,B0085DZRDE,28
18726,B0045371FU,28
42367,B003AU5VZ6,28
9752,B001ELK2NY,28
21185,B004S4R5CK,28
1224,B00008W2LC,28
9447,B001CIREXA,28
19181,B0049YQVHE,28
36103,B0002FHIM6,28
11129,B001QUA6RA,28
10134,B001GS8FZ2,28
17473,B003VAHYTG,28
17988,B003ZSHKIY,28
50082,B008H2ET1E,28
12165,B0027FGW3K,28
24386,B005QFH86S,28
28785,B008GVM9K4,28
33681,B00DBX371C,28
44664,B004LBHRNW,28
46205,B005C9G6R0,28
47584,B006H30KAE,28
20450,B004LNXO28,28
16738,B003LPTAYI,28
20237,B004J3V90Y,28
29010,B008LTBITY,28
45569,B0051U15IU,28
40485,B001VIH648,28
24858,B00609B3J2,28
13401,B002MU1ZRS,28
8199,B0013G8PTS,28
50542,B008Q0E61U,28
39448,B001AOZVSQ,28
22051,B004ZGN6MY,28
25417,B006GLEZ8U,28
36443,B0007TLLAC,28
35360,B00HPM1FZ0,28
28877,B008I646WG,27
25771,B006RG0QC8,27
28769,B008GGH4FY,27
26066,B006ZT4VA0,27
3343,B00093IIRA,27
21910,B004YHXXKO,27
29484,B008X9Z8NE,27
17485,B003VANOI6,27
14557,B002ZIMEMW,27
1543,B00009XVCZ,27
36527,B0008GHE1E,27
11291,B001S2RCWI,27
11915,B0023B14TK,27
28923,B008JJLW4M,27
22792,B0057WXF6C,27
37728,B000MARQFA,27
23291,B005EJH6Z4,27
23722,B005I7X3RC,27
45809,B0056CZALG,27
17542,B003VVH8Y6,27
28784,B008GVL9YQ,27
1107,B00007KDVI,27
24744,B005Y1CYSQ,27
47687,B006LHMA1S,27
6376,B000P1O73A,27
16969,B003O1UYHG,27
23093,B005CPGHAA,27
23525,B005GOINEK,27
25295,B006BGZJJ4,27
41565,B002SSUQFG,27
41426,B002P68BQM,27
7448,B000WL6YY8,27
8052,B0012MMW7E,27
15792,B003BLQHN4,27
29037,B008MDSWI4,27
28959,B008KVUAGU,27
31162,B00A35WYBA,27
50081,B008H2ET0U,27
37937,B000OQGTNW,27
12691,B002DW92IE,27
5363,B000J01I1G,27
33575,B00D5T3QK4,27
34652,B00F6E8OUS,27
5279,B000ID7QNI,26
34446,B00EUFP39E,26
23901,B005K7192G,26
27335,B007Q8GOHM,26
23205,B005DLDO4U,26
16070,B003DZJQQI,26
8103,B0012Y2LLE,26
14519,B002YU83YO,26
24318,B005PC7VG4,26
30957,B009X01C64,26
36017,B0001MQ60A,26
39116,B00150DTE8,26
46010,B0058YU18E,26
51059,B009A116EO,26
40020,B001KVQM96,26
13156,B002K9IHGI,26
25721,B006P88VSE,26
25613,B006LW0W5Y,26
33926,B00DR0B7Y8,26
17302,B003TW77KC,26
42368,B003AU5WBE,26
36486,B0007YXTOS,26
33233,B00CMQTVK0,26
35965,B0000WLSCW,26
41257,B002KMI7OC,26
36052,B00020BFSE,26
42503,B003DNR2HK,26
47688,B006LHMADG,26
33374,B00CTUIT20,26
46273,B005CSORVI,26
24977,B00634PLTW,25
33433,B00CXADBRY,25
18349,B00426C56U,25
26411,B0076POAI0,25
1685,B0000BYDKO,25
645,B000065BP9,25
44647,B004L4B7HG,25
28481,B008AJNF78,25
24243,B005OFFH5Y,25
14162,B002U1ZBG0,25
17479,B003VAK1I2,25
31583,B00ALN54KM,25
2604,B0002SQ2P2,25
7947,B0011ZK6PC,25
9908,B001FA1NK0,25
20240,B004J3ZV62,25
16191,B003ES5ZR8,25
53741,B00E3K9MGQ,25
36411,B0007QCQGI,25
1081,B00007EDZG,25
28867,B008I636D6,25
30586,B009NHAEXE,25
36033,B0001YR54O,25
22966,B005ARQV6U,25
25537,B006JWMOOI,25
18904,B0046TJG1U,25
34831,B00FNPD1VW,25
28983,B008LCYIEI,25
44726,B004M6UD46,25
52662,B00BKEQBI0,25
23313,B005EOWBKE,25
21323,B004SY5O5K,25
37610,B000KEG4V0,25
36692,B000A7G45I,25
10445,B001KC08A4,25
32994,B00CB2F65O,25
18135,B0040IUI46,25
30571,B009NB8WR0,25
17226,B003SWLRLS,25
34822,B00FLZ2F5W,25
41381,B002NU6F7M,24
23245,B005DSPLCQ,24
2207,B000233WJ6,24
31296,B00A81ICCE,24
8530,B0015EWMX8,24
38819,B0010ODJNK,24
6715,B000RZQZM0,24
23827,B005J7YA3W,24
21735,B004WYA852,24
15892,B003CJTR8M,24
21386,B004TKTOWC,24
16689,B003L1ZYZ6,24
13868,B002R9CQYK,24
37460,B000I6NRRY,24
33251,B00CO1I29O,24
31660,B00APCMMDG,24
39443,B001AOEIVW,24
12113,B0026ZPFCK,24
8160,B0013AV4M4,24
36972,B000E9BOZ2,24
28608,B008D2POAS,24
8922,B0018DQYQ2,24
16697,B003L62T7W,24
17997,B003ZSHNGS,24
36822,B000B8P7Y0,24
41081,B002G9UEH2,24
36705,B000AGYEPG,24
6966,B000UEZ36W,24
26363,B0075SUK14,24
17011,B003OC6LWM,24
19886,B004GUS4WG,24
13372,B002MCZJ78,24
22355,B0053DDNW6,24
36835,B000BFIHVS,24
21297,B004SPVZKW,24
34642,B00F5NB7MW,24
34149,B00E6ONJJU,24
17426,B003UT2E8E,24
2657,B0002Y5WZM,24
27952,B0081H8TRA,24
51928,B00AKSBSQW,24
23267,B005E7KMH0,24
50284,B008KK0ZJ8,24
38654,B000XDDERK,24
11437,B001TIG36C,24
46982,B005P1YGRW,24
37297,B000GIPENY,24
51136,B009DNWFD0,24
29103,B008NMCPTQ,24
35392,B00HSQAIQU,24
24271,B005OOKNP4,24
34208,B00EAR8S76,24
34050,B00E0EY7Z6,24
35700,B00JF0D7RE,24
33602,B00D6XW62I,23
17730,B003XM73P2,23
34380,B00EOI2SR2,23
13360,B002MAPS6W,23
9975,B001FWBUUG,23
21505,B004UL34EY,23
6855,B000TKHBDK,23
9224,B001AW8W7A,23
11382,B001T9N120,23
20123,B004I43F9C,23
17841,B003Y74AXO,23
23141,B005D5M136,23
4485,B000EYRLXQ,23
9644,B001DVZXC0,23
19087,B0048IW030,23
17393,B003UH0Z9Q,23
1038,B00007056H,23
5182,B000I23TTE,23
7882,B00119T6NQ,23
29745,B00931DHKM,23
27947,B0081FLFQE,23
33549,B00D429Y12,23
37888,B000NZW3J8,23
7192,B000VE2RP6,23
36756,B000ARTQG2,23
16867,B003MX4D0U,23
49301,B00817DW8Q,23
34979,B00G4V0QSK,23
18837,B00466X9SY,23
17301,B003TVWNAM,23
21447,B004U78J1G,23
22788,B0057UUB1G,23
43037,B003S3SME2,23
50432,B008NCYALM,23
11591,B001UE6MIO,23
45498,B0050AFX2A,23
37797,B000MXIMZK,23
8180,B0013DXVYK,23
17599,B003WGJYCY,23
2534,B0002KVQBA,23
14656,B0030MITDK,23
40160,B001O5ZTPG,23
28051,B0082YEH8M,23
32975,B00CAFPF26,23
21239,B004SD1ZPY,23
19808,B004G8HXXO,23
50710,B008WYDP1C,23
36940,B000DZUGOM,23
16562,B003J2V8AC,23
24904,B0061RJSWC,23
45915,B0058CFAFK,23
7374,B000W9DJ1Q,23
35574,B00INNP5VU,23
11753,B001W28L2Y,22
2866,B0006B486K,22
33174,B00CJRZ31S,22
11302,B001S4OTS6,22
29486,B008X9Z9ZQ,22
5728,B000M17AVO,22
37727,B000M9JJ7O,22
12927,B002HWRJY4,22
1094,B00007GQLU,22
22045,B004ZF0PXI,22
9251,B001B1AR50,22
292,B00004Z5M1,22
37899,B000O7J9QU,22
7039,B000UY3NR8,22
9523,B001D7REIK,22
8932,B0018LYCYK,22
6916,B000U5TUWE,22
30424,B009HQCAPQ,22
37225,B000GAWSDG,22
3668,B000AJIF4E,22
4220,B000E6G9RI,22
21618,B004VM1T5S,22
23837,B005JACJ50,22
39031,B0013KBX7K,22
26568,B0079R8KO0,22
21880,B004YAYM06,22
23961,B005KQ2O26,22
34269,B00EFE9OAE,22
27739,B007XOQ3BQ,22
31364,B00AANMVNQ,22
29181,B008OZF9SQ,22
44729,B004M6UDF0,22
38099,B000QPD7QI,22
45056,B004S79EWG,22
37361,B000H6AB4M,22
18040,B003ZX8B0U,22
48444,B00791R1MI,22
13336,B002M3SHXA,22
23935,B005KG44V0,22
23966,B005KSAG3S,22
30891,B009VV56TY,22
23391,B005FDXZJU,22
36842,B000BJSTEE,22
33200,B00CL8F98W,22
28852,B008HY8XTG,22
20059,B004HO6HYS,22
23858,B005JN9310,22
36361,B00079UM2A,22
22213,B0051G5SBY,22
8132,B001342KM8,22
30960,B009X3UW2G,22
2538,B0002LEMWE,22
26518,B0078LSTWU,22
37760,B000MN6BZI,22
9419,B001CCAISE,22
34136,B00E5UHRIO,22
36474,B0007XA0FU,22
28918,B008JGR9MO,22
36047,B0001YSBEW,22
13382,B002MMY4WY,22
31078,B00A0JUNYY,22
45245,B004VO7UE0,22
34489,B00EXPNFQO,22
45485,B005002MN8,22
36754,B000ARPN46,22
36286,B0006LJLMG,22
35560,B00IL7B2YM,22
11032,B001PS9UKW,21
18043,B003ZX8B3W,21
31105,B00A1DJO12,21
24755,B005Y8BYOE,21
4146,B000CSWCQA,21
12935,B002HWRZ2K,21
43184,B003V4AKK2,21
26851,B007G5NNOW,21
14380,B002WI8GG8,21
45670,B0053XF2U2,21
29264,B008R6OPJQ,21
19472,B004CQGAYS,21
28484,B008AL9VXI,21
18758,B0045FM6SU,21
21380,B004TJ6JH6,21
23674,B005HTIWF4,21
25109,B0066636AS,21
37961,B000OWC1HE,21
8020,B0012GK3MQ,21
26578,B0079TOEQQ,21
1148,B000089GN3,21
12925,B002HWRJBC,21
12941,B002HZW7CK,21
25016,B0064EL2DK,21
13574,B002OGMNT4,21
29579,B008ZGKWQI,21
11782,B001WM73P0,21
27406,B007RFW1NA,21
26790,B007F9XHBI,21
35892,B0000ATP8L,21
6274,B000OGX5AM,21
27105,B007M506WS,21
19158,B0049S6ZUS,21
17481,B003VAM32E,21
471,B00005LEN4,21
699,B000067S60,21
78,B00000JDF5,21
47916,B006SRT02I,21
7918,B0011TS8LM,21
47596,B006H9S4LU,21
10653,B001MSU1HG,21
40134,B001NS9FO0,21
8497,B0015AHRFK,21
43033,B003RYZY8E,21
40254,B001QF5F3K,21
42396,B003BLPSM0,21
5217,B000I5LACO,21
22380,B0053R0WWG,21
31496,B00AHBKW2S,21
37015,B000EQS1JW,21
49062,B007VDFEVO,21
11370,B001T99ZTI,21
26140,B0071NWYP8,21
9749,B001ELJ9QK,21
15824,B003BYRGJU,21
21916,B004YIFKRM,21
51771,B00ACIFHBM,21
34607,B00F3SOHNU,21
14039,B002SSM5AU,21
1306,B00009KH63,21
42477,B003DBF0M6,21
32627,B00BQ5RYI4,21
13500,B002NU5O9C,21
39771,B001FOR4QI,21
39569,B001CGW432,21
19949,B004H3XNB4,21
31300,B00A83I8G2,21
24527,B005TJAXN6,21
44525,B004IZVEQM,21
3588,B0009YJXMS,21
32746,B00BW6KCTU,21
22378,B0053ORUS8,21
38709,B000Y0IT5Y,21
36477,B0007YG9AE,21
25856,B006U3O566,21
41480,B002Q8HL60,21
49302,B00817DZ0G,21
28897,B008IT11B2,21
44064,B004BKIPHK,21
40644,B0026P45QW,21
30204,B009BEXSNW,21
36134,B0002MGM30,21
35300,B00HFAEBWG,21
18153,B0040QE98O,20
37034,B000EXFR1K,20
30842,B009UNGYHG,20
36243,B0006AAS4M,20
24182,B005NGKR54,20
37138,B000FIS5U4,20
10704,B001N4KGNS,20
12801,B002FYL7PG,20
32198,B00B8L36A6,20
27227,B007P4YAPK,20
16790,B003M0NT1M,20
23756,B005IN09GO,20
38191,B000SKI752,20
16794,B003M2YT96,20
9990,B001FWYXD2,20
6269,B000OG88KY,20
13259,B002LARRDK,20
53448,B00DEMN8DW,20
38817,B0010EBF9K,20
34960,B00G2TK76A,20
36690,B000A794KU,20
20884,B004P8K24W,20
37323,B000GX1TPQ,20
37992,B000P50W4Y,20
35308,B00HG1L334,20
34366,B00ENZRS76,20
37105,B000FE5LBO,20
23616,B005HGBEZ2,20
1704,B0000BZOGJ,20
25187,B0068RKK18,20
498,B00005NIMJ,20
17691,B003X7TRWE,20
610,B000062VUO,20
41913,B0031U0OP2,20
38853,B001188FZC,20
32218,B00B99JU5M,20
13873,B002RCLYXG,20
26063,B006ZS5ATM,20
36335,B00075ZWR4,20
23724,B005IA843W,20
8584,B0015TJNEY,20
4381,B000ENRQ3M,20
54440,B00IIFFEPU,20
25199,B00691WMJG,20
43399,B003YJ4RYO,20
18505,B00434OWDA,20
28488,B008ALAHA4,20
22466,B0054L8N7M,20
17935,B003Z6AB0A,20
36564,B0009GA6SQ,20
34165,B00E87E1OM,20
48367,B0076S9MY4,20
10284,B001ID829O,20
43323,B003XDVUEQ,20
