item_id,raw_asin,count
25665,B002KDUDG6,15
18012,B0001XANAS,15
4630,B000002JS6,15
15883,B00006L7XQ,15
5024,B000002LFZ,15
23697,B000Z5LL8A,15
20371,B000B0WOEO,15
2943,B0000025RI,15
22678,B000NVIXDW,15
10514,B00000ICO0,15
24327,B001AQTWF2,15
6105,B000002UJQ,15
3274,B0000027RL,15
39807,B0041LF3HE,15
23055,B000RPTQ1C,15
26171,B00387F6ZG,15
43718,B00EPPXRCE,15
30034,B00004OCL2,15
30847,B0000631ZM,15
37748,B002AQHLEU,15
25002,B001PB3RU8,15
28068,B0074MZSPO,15
25132,B001TIQTI4,15
33950,B000GTR2F6,15
25969,B002YIHO7I,15
16946,B0000AGWEC,15
41507,B005PP97DG,15
35461,B000UPOJ5W,15
38425,B002T2IQGC,15
28809,B009E3EWPI,15
43196,B00B92CN5S,15
43446,B00CM4PZ8Y,15
42123,B007ME4WLK,15
43030,B00ABH0PYI,15
38761,B00336TY0K,15
36245,B0017IHRNM,15
42666,B008TNH0E4,15
40035,B0047E0EII,15
24791,B001GN3ZJS,15
32409,B0002Y5X92,15
43686,B00EI3Q4S2,15
29689,B00F0O8SZK,15
43516,B00CZA1A66,15
36626,B001CDP5UO,15
43812,B00FHW8O22,15
44155,B00JCYS232,15
43448,B00CMCZD3I,15
44237,B00KMXNJPI,15
44245,B00KSRSZC0,15
41282,B005G6TRES,14
43816,B00FJFJDGS,14
14533,B00005QZWI,14
19782,B0009J8FG8,14
17529,B0000TB01Y,14
25860,B002QEXN3O,14
2955,B0000025UW,14
1084,B000000OPU,14
30952,B00006FX83,14
40022,B00472NPEK,14
15828,B00006JO4Q,14
22979,B000R7I3LY,14
37208,B001NXC65K,14
4457,B000002J03,14
3918,B000002GFU,14
32486,B00063RWG6,14
18894,B00063EMJ6,14
17429,B0000DJZA5,14
15471,B00006AG5N,14
3998,B000002GVO,14
15817,B00006JL1Z,14
156,6303314015,14
4687,B000002KBU,14
5137,B000002LRR,14
17186,B0000C6E4D,14
5937,B000002TSS,14
24737,B001G0LBXS,14
25143,B001TRDPB4,14
22794,B000P2A242,14
42092,B007JNNQ6Q,14
32904,B00093090Y,14
14752,B00005USBH,14
43875,B00G21BTLU,14
30631,B00005IBXJ,14
24797,B001GQ2TGA,14
32715,B0007GAWNW,14
21156,B000ESSTMO,14
22797,B000P2A256,14
30105,B00004R946,14
40961,B0054PHG2Q,14
16514,B00008OWZG,14
8203,B000005J56,14
21166,B000EU1PNC,14
35502,B000V5X826,14
24556,B001DMJAMI,14
28075,B0075MFS9Y,14
38284,B002PEVOPE,14
28562,B008MQ6PDU,14
35126,B000R2WEJQ,14
28120,B007DIQAXI,14
41742,B00683IDJI,14
32488,B00063RWYI,14
43939,B00GTW0O86,14
43674,B00ECIX4HW,14
43509,B00CYDG79E,14
33250,B000BHICM0,14
30057,B00004OCNJ,14
40993,B0055PEPIS,14
32326,B0002KZMCO,14
29643,B00ENSHA62,14
39275,B003LRY366,14
33837,B000G0KJG4,14
43510,B00CYDGTQK,14
43977,B00H5EZ982,14
42701,B008X3KQ0U,14
43979,B00H5F6UNE,14
41829,B006LPV1PG,14
42996,B00A3G8602,14
44043,B00I3JXDRM,14
43999,B00HEZ8A6K,14
43856,B00FWLJOSG,14
15844,B00006JSS8,13
2214,B000001FY9,13
12865,B00004Z0LW,13
4059,B000002H22,13
15328,B00006879E,13
26597,B003WTE886,13
28631,B008RYN44U,13
28848,B009LXEBD4,13
20462,B000B8QEYC,13
20972,B000E6UK5K,13
22158,B000IY04RC,13
5581,B000002OX7,13
14828,B00005Y1XY,13
6036,B000002UAF,13
1255,B000000W5L,13
1256,B000000W5N,13
4456,B000002J01,13
2785,B000002572,13
6993,B000003BF1,13
31061,B000079XW2,13
17912,B0001M0JL2,13
13766,B00005JGA4,13
10493,B00000IAU3,13
30479,B00004Y2RT,13
2697,B0000024YL,13
12450,B00004U9MS,13
18866,B00061WY0C,13
16279,B000088E6D,13
3051,B00000269M,13
25444,B002BSHWUU,13
27049,B004K7M6SI,13
40049,B0047Y0UQO,13
27618,B005G618JU,13
36586,B001BXM2LU,13
41540,B005RR0R9U,13
31058,B000079R7E,13
21506,B000FTWB7G,13
43287,B00BSDP7FG,13
4930,B000002L7G,13
2617,B0000024OG,13
34438,B000KEM4TQ,13
35790,B000YT2XOI,13
33293,B000BOA2D0,13
37676,B0028MB3HM,13
28114,B007CKNX28,13
34236,B000I6JZWA,13
40531,B004P2OLB8,13
41094,B005BG7MK4,13
41915,B006ZRED8W,13
43206,B00BC00EUS,13
41923,B0070YQOTU,13
36244,B0017IHRNC,13
33310,B000BPE88E,13
33437,B000COC5MK,13
24022,B0015D3Z4O,13
30432,B00004W4UQ,13
43445,B00CM4PZ7K,13
33685,B000FCD0CS,13
31637,B0000DE9B5,13
29676,B00EW9GQR6,13
41172,B005DNOZGO,13
27428,B0052TDGQO,13
43573,B00DHJ5QP0,13
36935,B001FWXKTA,13
41090,B005BFZ5H2,13
44110,B00IU19YH6,13
35068,B000QIYVHO,13
28693,B00908DDZM,13
42256,B007WQ9YNE,13
30593,B00005AWCA,13
38806,B0035E63WM,13
40747,B004WGQ8EU,13
43777,B00F968WB4,13
28916,B00A80SHFM,13
36569,B001BO76BK,13
41365,B005IMZ7R6,13
40796,B004XZO680,13
28673,B008XNZMOU,13
44203,B00K4V4EWA,13
43916,B00GN739CA,13
34046,B000HARK4W,13
44135,B00J2RX68K,13
44037,B00I0TJW8O,13
44246,B00KSRV3UQ,13
31693,B0000E19MW,12
28142,B007HO392S,12
10746,B00000J7J4,12
3657,B000002B30,12
5354,B000002NBY,12
41404,B005KQ8NTO,12
22835,B000PFU7OO,12
24328,B001AQXJ9W,12
23729,B00104W8T6,12
31019,B00006JKZN,12
13005,B000050HTO,12
5540,B000002OPL,12
5618,B000002P5U,12
21956,B000HOJBU4,12
2220,B000001FZ6,12
5530,B000002OO0,12
15397,B000068ZVQ,12
5419,B000002O2B,12
15717,B00006IM9Q,12
3436,B0000029DD,12
6495,B000002WT6,12
2820,B0000025BL,12
16176,B00007KWHG,12
18247,B0002858YS,12
23702,B000Z9RD2Y,12
39246,B003KYSLMW,12
43893,B00GCETRWU,12
13718,B00005ICAW,12
33576,B000EPLK6O,12
25491,B002DYJAIO,12
8535,B0000062XS,12
4708,B000002KD9,12
38428,B002T2OPSA,12
32953,B0009KMYDM,12
28790,B009AZZ6H8,12
28361,B00847KFDS,12
2881,B0000025HU,12
5596,B000002P1P,12
35169,B000RGXNM4,12
36900,B001F5RSEK,12
44055,B00I937QEI,12
30062,B00004OCNS,12
23670,B000Y7ZHCU,12
27934,B006M4RN3U,12
33682,B000FBYRMQ,12
24889,B001L5SXQG,12
32008,B0001IRRLG,12
27977,B006UG909U,12
34235,B000I68NCS,12
38044,B002IPHBNE,12
41992,B0077L8YFI,12
41763,B006BE73ZY,12
30680,B00005LM0S,12
42547,B008HPVFAE,12
41927,B007148MYE,12
25893,B002RV01Q8,12
37078,B001J5FN48,12
36689,B001CUMLOK,12
31872,B0000X7CMQ,12
28551,B008LZHA3G,12
34739,B000N9CPQK,12
33039,B0009WX41Q,12
35453,B000UHT0MM,12
41426,B005M8Y3YE,12
42495,B008EYPKB8,12
40857,B005074720,12
30817,B00005TN7H,12
30715,B00005MF97,12
43581,B00DKXZK2W,12
41361,B005IMZ7MG,12
32105,B0001YJIGW,12
39035,B003CT37KG,12
11960,B00004R84V,12
42539,B008HD2D5M,12
31256,B0000A1ZMS,12
39247,B003KYSLNQ,12
25179,B001UJIMUK,12
28482,B008ELUEQC,12
41531,B005QSI422,12
36867,B001EYFQ28,12
24732,B001FWRZ46,12
29141,B00BCZU8WM,12
31861,B0000W4MYI,12
30802,B00005QFL0,12
36833,B001EPR98Q,12
28621,B008R3EYWM,12
38902,B00382SMVG,12
43547,B00DBTOVXO,12
35264,B000SE82W6,12
30180,B00004RFQ4,12
18958,B000654YWY,12
43797,B00FFCNNHK,12
43335,B00C4RRNEI,12
41936,B0071OUJDQ,12
43615,B00DUG0A7E,12
42462,B008C9UFDI,12
43960,B00GZS86M0,12
44100,B00IPBNOYA,12
44109,B00IU19BBU,12
44247,B00KSRXUC0,12
37849,B002CZQ7NU,11
39888,B00430743E,11
20845,B000CR7RDE,11
39034,B003CT37IS,11
39576,B003W92TH8,11
41761,B006BA7MM2,11
27948,B006OAB3ME,11
43230,B00BGR7PJA,11
25786,B002NJ8X9G,11
15429,B000069HKH,11
42095,B007JT27BK,11
15481,B00006ALGL,11
24172,B0017ZB8M6,11
24798,B001GQACGE,11
15226,B00006690F,11
26401,B003L77TZI,11
33550,B000EJVYTS,11
10838,B00000JFG3,11
5390,B000002NJH,11
39391,B003QB575S,11
4484,B000002J1U,11
6196,B000002UYZ,11
13791,B00005JXS6,11
20757,B000CC1TGA,11
40464,B004N64GH0,11
28169,B007KCG7MQ,11
4475,B000002J1F,11
4762,B000002KHB,11
2057,B000001FDV,11
4635,B000002JSN,11
6004,B000002U8G,11
23475,B000VLE3GA,11
39148,B003FZBI7G,11
4646,B000002JUC,11
30021,B00004OCJQ,11
24942,B001NESPHC,11
5179,B000002MG0,11
3997,B000002GQK,11
3976,B000002GNC,11
19494,B0007WZUMO,11
20155,B000AADYRQ,11
24984,B001OC6PDE,11
16146,B00007GUIO,11
25445,B002BSHXJA,11
38715,B00316H2L0,11
35473,B000UUBCNO,11
10439,B00000I8KE,11
38932,B00395BD68,11
31161,B00008VSCO,11
23299,B000ULQVCK,11
40209,B004EKAROG,11
27236,B004T4F7TW,11
32176,B000246GSE,11
24845,B001IZIK3A,11
28958,B00AG6Z92C,11
30053,B00004OCMY,11
22187,B000J3EEBY,11
32125,B00020R0VK,11
20649,B000BNTM32,11
37519,B0021AEAG2,11
32887,B00091PMDK,11
28758,B00979CS50,11
29993,B00002N602,11
36454,B001AFOP9G,11
28933,B00AA0TZTW,11
59,1858705231,11
27435,B0053YGYO4,11
36961,B001GAQKKW,11
31104,B00008CM68,11
26526,B003TWP5JC,11
21018,B000EGCITG,11
40623,B004S60JZS,11
30403,B00004UE65,11
32118,B00020BQGK,11
41572,B005TLMBTS,11
42557,B008IX6WCQ,11
40587,B004R72DWA,11
40325,B004HV1PDO,11
31955,B00017UT6W,11
37236,B001P30HHC,11
30293,B00004SAF4,11
33838,B000G0LDRI,11
37274,B001Q6ENKK,11
43697,B00EJQQP46,11
32652,B0006ONQOC,11
28677,B008XX6J92,11
35172,B000RH173A,11
36243,B0017IFSIS,11
29691,B00F1CRRIU,11
33587,B000ETK5ES,11
39427,B003RWTKJA,11
26325,B003GAMPWM,11
28853,B009NOVCSS,11
29041,B00AYHK7RU,11
16539,B00008RH16,11
28982,B00AKV1K9O,11
43665,B00E81KJYY,11
44171,B00JMAAFW2,11
39972,B0045TJ3IC,11
41656,B005ZOORF0,11
29046,B00AYR2FOI,11
29180,B00BIVN82M,11
30339,B00004SGG6,11
43190,B00B80TJX0,11
36071,B0014Y4X3G,11
38684,B00307SA84,11
35529,B000VENLF6,11
43994,B00HDO0WUO,11
29290,B00C9U9YLA,11
31260,B0000A1ZN0,11
40352,B004J6EL56,11
42121,B007M6GF7C,11
41827,B006LIW9OU,11
43444,B00CM220CK,11
38319,B002Q9YU1I,11
44035,B00HZI5WXU,11
35391,B000TYBWIG,11
28492,B008FSCNTK,11
41309,B005GUGBS4,11
41500,B005PO9T1W,11
42081,B007JCHA6E,11
39616,B003XDTWN2,11
43336,B00C4XZY8O,11
43626,B00DWITU4O,11
43712,B00EO0K1P6,11
42400,B0087SPTLC,11
43956,B00GY3OZQM,11
43082,B00ARIPRQ2,11
43562,B00DEAWNTE,11
44197,B00JZKZPMO,11
44161,B00JFLVMNE,11
30872,B000063UZS,10
11663,B000031XCR,10
971,B000000ISB,10
13333,B000059MEK,10
16786,B00009PRZF,10
31894,B0000YWF5E,10
281,7799623519,10
2769,B00000255F,10
984,B000000IV0,10
30366,B00004SUHY,10
14816,B00005Y1M2,10
11369,B000025558,10
20166,B000AAVDZG,10
14674,B00005TT77,10
21588,B000G759LW,10
21791,B000H0MKGU,10
15907,B00006LFGD,10
12896,B00004Z459,10
24666,B001EYGOEM,10
22976,B000R7I30A,10
15562,B00006CXXU,10
42766,B0093JWGOW,10
19981,B0009XNUK0,10
2053,B000001FDK,10
43794,B00FEZ88IC,10
14041,B00005N9CV,10
14100,B00005NI5Y,10
115,6302415993,10
11474,B000028U0Y,10
28184,B007MAET4O,10
6175,B000002UVX,10
3994,B000002GQE,10
4672,B000002KAT,10
3965,B000002GL4,10
1877,B000001EGC,10
5174,B000002MFE,10
15854,B00006JYI7,10
11875,B00004KD24,10
16444,B00008J4P5,10
33172,B000ASDCXY,10
41030,B0057SX7B4,10
484,B00000064G,10
18512,B0002NRRAG,10
23901,B0013D8JQK,10
24616,B001ED7C58,10
10513,B00000ICNY,10
323,B00000018N,10
11957,B00004R7VU,10
6028,B000002U9W,10
3919,B000002GFW,10
16316,B000089RVU,10
5928,B000002TQQ,10
16315,B000089RVR,10
17918,B0001M7P78,10
18889,B00062ZV2E,10
15968,B00006NSH8,10
5943,B000002TU5,10
11201,B00001R3DO,10
274,6305846464,10
4844,B000002KO3,10
37988,B002HFA5F6,10
10734,B00000J6AG,10
30338,B00004SGFW,10
29019,B00AU15GIA,10
33725,B000FFVJ3C,10
31564,B0000DAQ5E,10
17446,B0000DZ3E2,10
36004,B0013YOMME,10
26217,B003AO1SVS,10
40240,B004FLK0IW,10
26451,B003O85W3A,10
27812,B005URRCNQ,10
26982,B004GY6DTS,10
38699,B0030HRU26,10
31328,B0000BYC4B,10
11639,B00003002C,10
2749,B00000253N,10
35939,B0012Y1D5E,10
39244,B003KX6YQS,10
40239,B004FLK0HI,10
43194,B00B92CK0Q,10
30668,B00005LA9F,10
32884,B0008JFOIQ,10
40009,B0046RE9F0,10
38963,B003A09ARG,10
30011,B00004OCIZ,10
19995,B0009YA3CC,10
21344,B000FBHT1C,10
30061,B00004OCNQ,10
33198,B000B18P96,10
37718,B0029LHHSQ,10
10753,B00000J7S8,10
21168,B000EULJLU,10
21401,B000FI9OSG,10
30277,B00004S9EM,10
33620,B000F49XXG,10
37941,B002FYS5BA,10
20101,B000A7Q27I,10
27730,B005MYWZKM,10
27732,B005N0C04Q,10
30895,B000064841,10
31370,B0000CCY1T,10
43299,B00BU6823K,10
36681,B001CQTLJM,10
39324,B003NG75FQ,10
33140,B000ANEPYO,10
22332,B000KQGX1Y,10
32212,B000289DC6,10
32805,B0007XRTDG,10
36678,B001CQG618,10
27088,B004LUHQ1G,10
42736,B0091SFDAO,10
33348,B000BRLXUI,10
18687,B0002W18MU,10
43635,B00E004MZA,10
43719,B00EPRCAVG,10
18826,B000301YY8,10
33961,B000GWG14Q,10
27028,B004IQMXD4,10
12877,B00004Z3AV,10
25571,B002H3F7F6,10
39383,B003PJ5YBI,10
41836,B006MIPW70,10
28302,B007WFR0QS,10
23595,B000WS4QJG,10
39947,B00450U7V8,10
38953,B0039SLSU6,10
40799,B004Y4GWRS,10
40241,B004FLK0K0,10
34836,B000NQ925K,10
33436,B000CO89T8,10
13179,B000056CCH,10
40624,B004S67UHS,10
39328,B003NTXFVG,10
32821,B0007Y9WHQ,10
29451,B00DGGIXS6,10
37633,B0027LOZXS,10
40411,B004LGTSQ6,10
14920,B00005YW4N,10
42111,B007L877MI,10
27870,B0067LY4WG,10
31208,B00009K3SY,10
41323,B005GZ1WXI,10
40944,B0053XMUDE,10
43648,B00E3E34AC,10
38045,B002IR6OP8,10
43691,B00EIK7ZW4,10
41796,B006H5V7ZY,10
42759,B0093JW2RI,10
41083,B005ASEZ44,10
25858,B002QEXN2K,10
42192,B007RKFCFO,10
43358,B00CA5FFX0,10
43537,B00D6JUHUU,10
43384,B00CEILVOK,10
42464,B008CC5NBY,10
43722,B00EQC4WRU,10
43976,B00H5ETM9O,10
29204,B00BPWDMP2,10
43475,B00CPDUMC6,10
28751,B0096MV73M,10
36110,B0015TMHFG,10
38197,B002MVJQPA,10
43454,B00CMQSZ0M,10
43841,B00FPSL0FG,10
43974,B00H4WN2O8,10
42541,B008HEH2ZC,10
43642,B00E0QMDSM,10
44040,B00I2HXXRK,10
44249,B00KW1ZDCM,10
44016,B00HPRPAG0,10
44079,B00IHU3H4G,10
43872,B00G0OIMGY,10
44111,B00IU1A0YW,10
43762,B00F0LINOE,10
42880,B009L3LTG6,10
44034,B00HZDVK40,10
44134,B00J2RX2UM,10
15895,B00006L9ZT,9
39566,B003VX1J2G,9
28093,B007885NOA,9
39030,B003CM55SK,9
11273,B00001ZULV,9
1126,B000000OU0,9
12107,B00004SCX6,9
31007,B00006IV0Q,9
39215,B003J372NS,9
41356,B005I72LMU,9
42426,B0089O0W1G,9
17460,B0000DZEA1,9
19327,B0007MU1IW,9
81,6300270424,9
11142,B00001NFCY,9
20127,B000AA302K,9
18568,B0002S947K,9
22664,B000NPE7YC,9
21339,B000FBGBPC,9
25492,B002DYJAIY,9
24443,B001CB6RTO,9
17377,B0000DD7LB,9
16413,B00008H2LB,9
21450,B000FMGWRS,9
42563,B008JC76XA,9
42625,B008PREUGU,9
37631,B0027IS6NG,9
7258,B000003JAL,9
1281,B000000WC1,9
23291,B000UJ48OU,9
28381,B0085RQLXK,9
28893,B00A1EOBJQ,9
237,6305268177,9
14932,B00005YXZI,9
9983,B00000DHR0,9
11082,B00000K2VU,9
21985,B000I0QK74,9
1257,B000000W5P,9
38373,B002RRH23W,9
12048,B00004S51Y,9
2052,B000001FDI,9
2843,B0000025DT,9
6988,B000003BEM,9
30410,B00004UE75,9
31414,B0000CF66W,9
